movie_id,movie_title,release_date,IMDb_URL,unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,movie_tag_word,average_sentiment_score,sentiment_category
353,Deep Rising (1998),30-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-118956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Deep Rising,0.453855,Positive
354,"Wedding Singer, The (1998)",13-Feb-1998,http://us.imdb.com/M/title-exact?Wedding+Singer%2C+The+(1998),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Wedding Singer, The",0.85884,Positive
355,Sphere (1998),13-Feb-1998,http://us.imdb.com/M/title-exact?Sphere+(1998),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Sphere,0.68058,Positive
356,"Client, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Client,%20The%20(1994)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,"Client, The",0.33429,Positive
357,One Flew Over the Cuckoo's Nest (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?One%20Flew%20Over%20the%20Cuckoo's%20Nest%20(1975),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,One Flew Over the Cuckoo's Nest,0.48745,Positive
358,Spawn (1997),01-Aug-1997,http://us.imdb.com/M/title-exact?Spawn+(1997/I),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Spawn,0.42679,Positive
359,"Assignment, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Assignment%2C+The+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Assignment, The",0.22401,Positive
360,Wonderland (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Wonderland+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Wonderland,0.4289,Positive
361,Incognito (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Incognito+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Incognito,0.722975,Positive
362,Blues Brothers 2000 (1998),06-Feb-1998,http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998),0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Blues Brothers 2000,0.547635,Positive
363,Sudden Death (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Sudden%20Death%20(1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sudden Death,-0.42805,Negative
364,Ace Ventura: When Nature Calls (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Ace%20Ventura:%20When%20Nature%20Calls%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Ace Ventura: When Nature Calls,0.6361600000000001,Positive
365,Powder (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Powder%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Powder,0.713055,Positive
366,Dangerous Minds (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dangerous%20Minds%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Dangerous Minds,0.79237,Positive
367,Clueless (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Clueless%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Clueless,0.80212,Positive
368,Bio-Dome (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Bio-Dome%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bio-Dome,0.199375,Positive
369,Black Sheep (1996),02-Feb-1996,http://us.imdb.com/M/title-exact?Black%20Sheep%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Sheep,0.92259,Positive
370,Mary Reilly (1996),23-Feb-1996,http://us.imdb.com/M/title-exact?Mary%20Reilly%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Mary Reilly,0.39368,Positive
371,"Bridges of Madison County, The (1995)",09-Feb-1996,"http://us.imdb.com/M/title-exact?Bridges%20of%20Madison%20County,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"Bridges of Madison County, The",0.83389,Positive
372,Jeffrey (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Jeffrey%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeffrey,0.09742,Positive
373,Judge Dredd (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Judge%20Dredd%20(1995),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Judge Dredd,0.39417,Positive
374,Mighty Morphin Power Rangers: The Movie (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Mighty%20Morphin%20Power%20Rangers:%20The%20Movie%20(1995),0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mighty Morphin Power Rangers: The Movie,0.60136,Positive
375,Showgirls (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Showgirls%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Showgirls,0.37372,Positive
376,Houseguest (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Houseguest%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Houseguest,0.86936,Positive
377,Heavyweights (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Heavyweights%20(1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Heavyweights,0.8435650000000001,Positive
378,Miracle on 34th Street (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Miracle%20on%2034th%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Miracle on 34th Street,0.922415,Positive
379,Tales From the Crypt Presents: Demon Knight (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Tales%20From%20the%20Crypt%20Presents:%20Demon%20Knight%20(1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales From the Crypt Presents: Demon Knight,,
380,Star Trek: Generations (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Star%20Trek:%20Generations%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Star Trek: Generations,0.60325,Positive
381,Muriel's Wedding (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Muriel's%20Wedding%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Muriel's Wedding,0.64984,Positive
382,"Adventures of Priscilla, Queen of the Desert, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Adventures%20of%20Priscilla,%20Queen%20of%20the%20Desert,%20The%20(1994)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Adventures of Priscilla, Queen of the Desert, The",0.930605,Positive
383,"Flintstones, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Flintstones,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Flintstones, The",0.701195,Positive
384,Naked Gun 33 1/3: The Final Insult (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Naked%20Gun%2033%201/3:%20The%20Final%20Insult%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Naked Gun 33 1/3: The Final Insult,0.630105,Positive
385,True Lies (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?True%20Lies%20(1994),0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,True Lies,0.79471,Positive
386,Addams Family Values (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Addams%20Family%20Values%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Addams Family Values,0.68853,Positive
387,"Age of Innocence, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Age%20of%20Innocence,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Age of Innocence, The",0.8854749999999999,Positive
388,Beverly Hills Cop III (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverly Hills Cop III,0.4950199999999999,Positive
389,Black Beauty (1994),01-Jan-1994,http://us.imdb.com/Title?Black+Beauty+(1994/I),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Beauty,0.688985,Positive
390,Fear of a Black Hat (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fear%20of%20a%20Black%20Hat%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Fear of a Black Hat,0.64688,Positive
391,Last Action Hero (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Last%20Action%20Hero%20(1993),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Last Action Hero,0.8281649999999999,Positive
392,"Man Without a Face, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Man%20Without%20a%20Face,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Man Without a Face, The",0.5352750000000001,Positive
393,Mrs. Doubtfire (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Mrs.%20Doubtfire%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Mrs. Doubtfire,0.8865550000000001,Positive
394,Radioland Murders (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Radioland%20Murders%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Radioland Murders,0.4269249999999999,Positive
395,Robin Hood: Men in Tights (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Robin%20Hood:%20Men%20in%20Tights%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Robin Hood: Men in Tights,0.8696400000000001,Positive
396,Serial Mom (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Serial%20Mom%20(1994),0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Serial Mom,0.694735,Positive
397,Striking Distance (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Striking%20Distance%20(1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Striking Distance,0.2551,Positive
398,Super Mario Bros. (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993),0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Super Mario Bros.,0.978645,Positive
399,"Three Musketeers, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Three%20Musketeers,%20The%20(1993)",0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Three Musketeers, The",0.8173,Positive
400,"Little Rascals, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Little Rascals, The",0.8766149999999999,Positive
401,"Brady Bunch Movie, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Brady%20Bunch%20Movie,%20The%20(1995)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brady Bunch Movie, The",0.87578,Positive
402,Ghost (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Ghost%20(1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,Ghost,0.95219,Positive
403,Batman (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Batman%20(1989),0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,Batman,0.8655900000000001,Positive
404,Pinocchio (1940),01-Jan-1940,http://us.imdb.com/M/title-exact?Pinocchio%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pinocchio,0.4698349999999999,Positive
405,Mission: Impossible (1996),22-May-1996,http://us.imdb.com/M/title-exact?Mission:%20Impossible%20(1996),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Mission: Impossible,0.48794,Positive
406,Thinner (1996),25-Oct-1996,http://us.imdb.com/M/title-exact?Thinner%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Thinner,0.4867849999999999,Positive
407,Spy Hard (1996),24-May-1996,http://us.imdb.com/M/title-exact?Spy%20Hard%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Spy Hard,0.595515,Positive
408,"Close Shave, A (1995)",28-Apr-1996,"http://us.imdb.com/M/title-exact?Close%20Shave,%20A%20(1995)",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"Close Shave, A",0.67335,Positive
409,Jack (1996),07-Aug-1996,http://us.imdb.com/M/title-exact?Jack%20(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Jack,0.5187350000000001,Positive
410,Kingpin (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Kingpin%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Kingpin,0.818085,Positive
411,"Nutty Professor, The (1996)",28-Jun-1996,"http://us.imdb.com/M/title-exact?Nutty%20Professor,%20The%20(1996)",0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,"Nutty Professor, The",0.83927,Positive
412,"Very Brady Sequel, A (1996)",23-Aug-1996,"http://us.imdb.com/M/title-exact?Very%20Brady%20Sequel,%20A%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Very Brady Sequel, A",0.909425,Positive
413,Tales from the Crypt Presents: Bordello of Blood (1996),19-Jul-1996,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Crypt%20Presents:%20Bordello%20of%20Blood%20(1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tales from the Crypt Presents: Bordello of Blood,,
414,My Favorite Year (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?My%20Favorite%20Year%20(1982),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,My Favorite Year,0.97095,Positive
415,"Apple Dumpling Gang, The (1975)",01-Jan-1975,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"Apple Dumpling Gang, The",0.88011,Positive
416,Old Yeller (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Old%20Yeller%20(1957),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Old Yeller,0.746875,Positive
417,"Parent Trap, The (1961)",01-Jan-1961,"http://us.imdb.com/M/title-exact?Parent%20Trap,%20The%20(1961)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Parent Trap, The",0.8264150000000001,Positive
418,Cinderella (1950),01-Jan-1950,http://us.imdb.com/M/title-exact?Cinderella%20(1950),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cinderella,0.877815,Positive
419,Mary Poppins (1964),01-Jan-1964,http://us.imdb.com/M/title-exact?Mary%20Poppins%20(1964),0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Mary Poppins,0.857685,Positive
420,Alice in Wonderland (1951),01-Jan-1951,http://us.imdb.com/M/title-exact?Alice%20in%20Wonderland%20(1951),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Alice in Wonderland,0.872855,Positive
421,William Shakespeare's Romeo and Juliet (1996),25-Oct-1996,http://us.imdb.com/Title?Romeo+%2B+Juliet+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,William Shakespeare's Romeo and Juliet,0.86433,Positive
422,Aladdin and the King of Thieves (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V),0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Aladdin and the King of Thieves,0.78522,Positive
423,E.T. the Extra-Terrestrial (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?E%2ET%2E%20the%20Extra-Terrestrial%20%281982%29,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,E.T. the Extra-Terrestrial,0.811955,Positive
424,Children of the Corn: The Gathering (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Children of the Corn: The Gathering,0.17099,Positive
425,Bob Roberts (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Bob%20Roberts%20(1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bob Roberts,0.732625,Positive
426,"Transformers: The Movie, The (1986)",01-Jan-1986,"http://us.imdb.com/M/title-exact?Transformers:%20The%20Movie,%20The%20(1986)",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,"Transformers: The Movie, The",0.43684,Positive
427,To Kill a Mockingbird (1962),01-Jan-1962,http://us.imdb.com/M/title-exact?To%20Kill%20a%20Mockingbird%20(1962),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,To Kill a Mockingbird,0.8874650000000001,Positive
428,Harold and Maude (1971),01-Jan-1971,http://us.imdb.com/M/title-exact?Harold%20and%20Maude%20(1971),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Harold and Maude,0.894105,Positive
429,"Day the Earth Stood Still, The (1951)",01-Jan-1951,"http://us.imdb.com/M/title-exact?Day%20the%20Earth%20Stood%20Still,%20The%20(1951)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"Day the Earth Stood Still, The",0.247045,Positive
430,Duck Soup (1933),01-Jan-1933,http://us.imdb.com/M/title-exact?Duck%20Soup%20(1933),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,Duck Soup,0.782095,Positive
431,Highlander (1986),01-Jan-1986,http://us.imdb.com/M/title-exact?Highlander%20(1986),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Highlander,0.711135,Positive
432,Fantasia (1940),01-Jan-1940,http://us.imdb.com/M/title-exact?Fantasia%20(1940),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Fantasia,0.956015,Positive
433,Heathers (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Heathers%20(1989),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Heathers,0.543715,Positive
434,Forbidden Planet (1956),01-Jan-1956,http://us.imdb.com/M/title-exact?Forbidden%20Planet%20(1956),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Forbidden Planet,0.8300750000000001,Positive
435,Butch Cassidy and the Sundance Kid (1969),01-Jan-1969,http://us.imdb.com/M/title-exact?Butch%20Cassidy%20and%20the%20Sundance%20Kid%20(1969),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Butch Cassidy and the Sundance Kid,0.95905,Positive
436,"American Werewolf in London, An (1981)",01-Jan-1981,"http://us.imdb.com/M/title-exact?American%20Werewolf%20in%20London,%20An%20(1981)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"American Werewolf in London, An",0.707015,Positive
437,Amityville 1992: It's About Time (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Amityville%201992:%20It's%20About%20Time%20(1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville 1992: It's About Time,0.067785,Positive
438,Amityville 3-D (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Amityville%203-D%20(1983),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville 3-D,0.3021749999999999,Positive
439,Amityville: A New Generation (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Amityville:%20A%20New%20Generation%20(1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville: A New Generation,-0.2490349999999999,Negative
440,Amityville II: The Possession (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Amityville%20II:%20The%20Possession%20(1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Amityville II: The Possession,-0.357475,Negative
441,"Amityville Horror, The (1979)",01-Jan-1979,"http://us.imdb.com/M/title-exact?Amityville%20Horror,%20The%20(1979)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Amityville Horror, The",-0.2287199999999999,Negative
442,"Amityville Curse, The (1990)",01-Jan-1990,"http://us.imdb.com/M/title-exact?Amityville%20Curse,%20The%20(1990)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Amityville Curse, The",-0.0614666666666666,Negative
443,"Birds, The (1963)",01-Jan-1963,"http://us.imdb.com/M/title-exact?Birds,%20The%20(1963)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Birds, The",0.352585,Positive
444,"Blob, The (1958)",01-Jan-1958,"http://us.imdb.com/M/title-exact?Blob,%20The%20(1958)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"Blob, The",0.6653,Positive
445,"Body Snatcher, The (1945)",01-Jan-1945,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Body Snatcher, The",0.13529,Positive
446,Burnt Offerings (1976),01-Jan-1976,http://us.imdb.com/M/title-exact?Burnt%20Offerings%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Burnt Offerings,0.06694,Positive
447,Carrie (1976),01-Jan-1976,http://us.imdb.com/M/title-exact?Carrie%20(1976),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Carrie,0.2132649999999999,Positive
448,"Omen, The (1976)",01-Jan-1976,"http://us.imdb.com/M/title-exact?Omen,%20The%20(1976)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"Omen, The",0.396235,Positive
449,Star Trek: The Motion Picture (1979),01-Jan-1979,http://us.imdb.com/M/title-exact?Star%20Trek:%20The%20Motion%20Picture%20(1979),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Star Trek: The Motion Picture,0.88971,Positive
450,Star Trek V: The Final Frontier (1989),01-Jan-1989,http://us.imdb.com/M/title-exact?Star%20Trek%20V:%20The%20Final%20Frontier%20(1989),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Star Trek V: The Final Frontier,0.510475,Positive
451,Grease (1978),01-Jan-1978,http://us.imdb.com/M/title-exact?Grease%20(1978),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,Grease,0.79311,Positive
452,Jaws 2 (1978),01-Jan-1978,http://us.imdb.com/M/title-exact?Jaws%202%20(1978),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jaws 2,0.504585,Positive
453,Jaws 3-D (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Jaws%203-D%20(1983),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jaws 3-D,0.175205,Positive
454,Bastard Out of Carolina (1996),15-Dec-1996,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Bastard Out of Carolina,-0.08387,Negative
455,Jackie Chan's First Strike (1996),10-Jan-1997,http://us.imdb.com/M/title-exact?Police%20Story%204:%20First%20Strike%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jackie Chan's First Strike,0.6685800000000001,Positive
456,Beverly Hills Ninja (1997),17-Jan-1997,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Ninja%20(1997),0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Beverly Hills Ninja,0.570705,Positive
457,Free Willy 3: The Rescue (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997),0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Free Willy 3: The Rescue,0.667865,Positive
458,Nixon (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Nixon%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nixon,0.548485,Positive
459,"Cry, the Beloved Country (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Cry, the Beloved Country",0.250495,Positive
460,"Crossing Guard, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Crossing Guard, The",0.01396,Neutral
461,Smoke (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Smoke%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Smoke,0.792365,Positive
462,Like Water For Chocolate (Como agua para chocolate) (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Como%20agua%20para%20chocolate%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Like Water For Chocolate (Como agua para chocolate),,
463,"Secret of Roan Inish, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Secret%20of%20Roan%20Inish,%20The%20(1994)",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Secret of Roan Inish, The",0.8179449999999999,Positive
464,Vanya on 42nd Street (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Vanya on 42nd Street,0.88377,Positive
465,"Jungle Book, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Jungle%20Book,%20The%20(1994)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Jungle Book, The",0.8779049999999999,Positive
466,Red Rock West (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Red%20Rock%20West%20(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Red Rock West,0.485105,Positive
467,"Bronx Tale, A (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Bronx%20Tale,%20A%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Bronx Tale, A",0.88429,Positive
468,Rudy (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Rudy%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Rudy,0.889515,Positive
469,Short Cuts (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Short%20Cuts%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Short Cuts,0.385685,Positive
470,Tombstone (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Tombstone%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tombstone,0.917875,Positive
